%time core_I mic_click_I battery
0.113 0.243444444444444 0.12 0.999999807465107
0.114 0.243444444444444 0.12 0.999999805835248
0.115 0.243444444444444 0.12 0.999999804205388
0.116 0.243444444444444 0.12 0.999999802575529
0.117 0.243444444444444 0.12 0.99999980094567
0.118 0.243444444444444 0.12 0.99999979931581
0.119 0.243444444444444 0.12 0.999999797685951
0.12 0.243444444444444 0.12 0.999999796056092
0.121 0.243444444444444 0.12 0.999999794426232
0.122 0.243444444444444 0.12 0.999999792796373
0.123 0.243444444444444 0.12 0.999999791166513
0.124 0.288728154033447 0.16 0.999999789536654
0.125 0.243444444444445 0.16 0.999999787906795
0.126 0.243444444444444 0.16 0.999999786155522
0.127 0.243444444444444 0.16 0.999999784197228
0.128 0.243444444444444 0.16 0.999999782238949
0.129 0.243444444444444 0.16 0.999999780366287
0.13 0.243444444444444 0.16 0.999999778493618
0.131 0.243444444444444 0.16 0.999999776620948
0.132 0.243444444444444 0.16 0.999999774748279
0.133 0.243444444444444 0.16 0.99999977287561
0.134 0.243444444444444 0.16 0.999999771002941
0.135 0.243444444444444 0.16 0.999999769130272
0.136 0.243444444444444 0.16 0.999999767257603
0.137 0.243444444444444 0.16 0.999999765384934
0.138 0.243444444444444 0.16 0.999999763512264
0.139 0.243444444444444 0.16 0.999999761639595
0.14 0.243444444444444 0.16 0.999999759766926
0.141 0.243444444444444 0.16 0.999999757894257
0.142 0.243444444444444 0.16 0.999999756021588
0.143 0.243444444444444 0.16 0.999999754148919
0.144 0.243444444444444 0.16 0.99999975227625
0.145 0.243444444444444 0.16 0.999999750403581
0.146 0.243444444444444 0.16 0.999999748530911
0.147 0.243444444444444 0.16 0.999999746658242
0.148 0.243444444444444 0.16 0.999999744785573
0.149 0.243444444444444 0.16 0.999999742912904
0.15 0.243444444444444 0.16 0.999999741040235
0.151 0.243444444444444 0.16 0.999999739167566
0.152 0.243444444444444 0.16 0.999999737294897
0.153 0.243444444444444 0.16 0.999999735422228
0.154 0.243444444444444 0.12 0.999999733549558
0.155 0.243444444444444 0.12 0.999999731676889
0.156 0.243444444444444 0.12 0.999999729925633
0.157 0.243444444444444 0.12 0.999999728295781
0.158 0.243444444444444 0.12 0.999999726665922
0.159 0.243444444444444 0.12 0.999999725036063
0.16 0.243444444444444 0.12 0.999999723406204
0.161 0.243444444444444 0.12 0.999999721776344
0.162 0.243444444444444 0.12 0.999999720146485
0.163 0.243444444444444 0.12 0.999999718516626
0.164 0.243444444444444 0.12 0.999999716886767
0.165 0.243444444444444 0.12 0.999999715256907
0.166 0.243444444444444 0.12 0.999999713627048
0.167 0.243444444444444 0.12 0.999999711997189
0.168 0.243444444444444 0.12 0.99999971036733
0.169 0.243444444444444 0.12 0.99999970873747
0.17 0.243444444444444 0.12 0.999999707107611
0.171 0.243444444444444 0.12 0.999999705477752
0.172 0.243444444444444 0.12 0.999999703847893
0.173 0.243444444444444 0.12 0.999999702218033
0.174 0.243444444444444 0.12 0.999999700588174
0.175 0.243444444444444 0.12 0.999999698958315
0.176 0.243444444444444 0.12 0.999999697328456
0.177 0.243444444444444 0.12 0.999999695698596
0.178 0.243444444444444 0.12 0.999999694068737
0.179 0.243444444444444 0.12 0.999999692438878
0.18 0.243444444444444 0.12 0.999999690809019
0.181 0.243444444444444 0.12 0.999999689179159
0.182 0.243444444444444 0.12 0.9999996875493
0.183 0.243444444444444 0.12 0.999999685919441
0.184 0.288713270042235 0.16 0.999999684289582
0.185 0.243444444444444 0.16 0.999999682659722
0.186 0.243444444444444 0.16 0.999999680908449
0.187 0.243444444444444 0.16 0.999999678950184
0.188 0.243444444444444 0.16 0.999999676991934
0.189 0.243444444444444 0.16 0.999999675119271
0.19 0.243444444444444 0.16 0.999999673246602
0.191 0.243444444444444 0.16 0.999999671373933
0.192 0.243444444444444 0.16 0.999999669501264
0.193 0.243444444444444 0.16 0.999999667628595
0.194 0.243444444444444 0.16 0.999999665755926
0.195 0.243444444444444 0.16 0.999999663883257
0.196 0.243444444444444 0.16 0.999999662010588
0.197 0.243444444444444 0.16 0.999999660137919
0.198 0.243444444444444 0.16 0.99999965826525
0.199 0.243444444444444 0.16 0.999999656392581
0.2 0.243444444444444 0.16 0.999999654519912
0.201 0.243444444444444 0.16 0.999999652647243
0.202 0.243444444444444 0.16 0.999999650774574
0.203 0.243444444444444 0.16 0.999999648901905
0.204 0.243444444444444 0.16 0.999999647029236
0.205 0.243444444444444 0.16 0.999999645156567
0.206 0.243444444444444 0.16 0.999999643283898
0.207 0.243444444444444 0.16 0.999999641411229
0.208 0.243444444444444 0.16 0.99999963953856
0.209 0.243444444444444 0.16 0.999999637665891
0.21 0.243444444444444 0.16 0.999999635793222
0.211 0.243444444444444 0.16 0.999999633920553
0.212 0.243444444444444 0.16 0.999999632047884
0.213 0.243444444444444 0.16 0.999999630175215
0.214 0.243444444444444 0.12 0.999999628302546
0.215 0.243444444444444 0.12 0.999999626429876
0.216 0.243444444444444 0.12 0.99999962467862
0.217 0.243444444444444 0.12 0.999999623048769
0.218 0.243444444444444 0.12 0.99999962141891
0.219 0.243444444444444 0.12 0.99999961978905
0.22 0.243444444444444 0.12 0.999999618159191
0.221 0.243444444444444 0.12 0.999999616529332
0.222 0.243444444444444 0.12 0.999999614899473
0.223 0.243444444444444 0.12 0.999999613269613
0.224 0.243444444444444 0.12 0.999999611639754
0.225 0.243444444444444 0.12 0.999999610009895
0.226 0.243444444444444 0.12 0.999999608380036
0.227 0.243444444444444 0.12 0.999999606750177
0.228 0.243444444444444 0.12 0.999999605120318
0.229 0.243444444444444 0.12 0.999999603490458
0.23 0.243444444444444 0.12 0.999999601860599
0.231 0.243444444444444 0.12 0.99999960023074
0.232 0.243444444444444 0.12 0.999999598600881
0.233 0.243444444444444 0.12 0.999999596971022
0.234 0.243444444444444 0.12 0.999999595341163
0.235 0.243444444444444 0.12 0.999999593711304
0.236 0.243444444444444 0.12 0.999999592081445
0.237 0.243444444444444 0.12 0.999999590451585
0.238 0.243444444444444 0.12 0.999999588821726
0.239 0.243444444444444 0.12 0.999999587191867
0.24 0.243444444444444 0.12 0.999999585562008
0.241 0.243444444444444 0.12 0.999999583932149
0.242 0.243444444444444 0.12 0.99999958230229
0.243 0.243444444444444 0.12 0.999999580672431
0.244 0.288715423276161 0.16 0.999999579042571
0.245 0.243444444444444 0.16 0.999999577412712
0.246 0.243444444444444 0.16 0.999999575661439
0.247 0.243444444444444 0.16 0.99999957370317
0.248 0.243444444444444 0.16 0.999999571744916
0.249 0.243444444444444 0.16 0.999999569872253
0.25 0.243444444444444 0.16 0.999999567999584
0.251 0.243444444444444 0.16 0.999999566126915
0.252 0.243444444444444 0.16 0.999999564254246
0.253 0.243444444444444 0.16 0.999999562381578
0.254 0.243444444444444 0.16 0.999999560508909
0.255 0.243444444444444 0.16 0.99999955863624
0.256 0.243444444444444 0.16 0.999999556763571
0.257 0.243444444444444 0.16 0.999999554890902
0.258 0.243444444444444 0.16 0.999999553018233
0.259 0.243444444444444 0.16 0.999999551145564
0.26 0.243444444444444 0.16 0.999999549272895
0.261 0.243444444444444 0.16 0.999999547400226
0.262 0.243444444444444 0.16 0.999999545527557
0.263 0.243444444444444 0.16 0.999999543654888
0.264 0.243444444444444 0.16 0.99999954178222
0.265 0.243444444444444 0.16 0.999999539909551
0.266 0.243444444444444 0.16 0.999999538036882
0.267 0.243444444444444 0.16 0.999999536164213
0.268 0.243444444444444 0.16 0.999999534291544
0.269 0.243444444444444 0.16 0.999999532418875
0.27 0.243444444444444 0.16 0.999999530546206
0.271 0.243444444444444 0.16 0.999999528673537
0.272 0.243444444444444 0.16 0.999999526800868
0.273 0.243444444444444 0.16 0.999999524928199
0.274 0.243444444444444 0.12 0.99999952305553
0.275 0.243444444444444 0.12 0.999999521182862
0.276 0.243444444444444 0.12 0.999999519431605
0.277 0.243444444444444 0.12 0.999999517801754
0.278 0.243444444444444 0.12 0.999999516171895
0.279 0.243444444444444 0.12 0.999999514542036
0.28 0.243444444444444 0.12 0.999999512912177
0.281 0.243444444444444 0.12 0.999999511282318
0.282 0.243444444444444 0.12 0.999999509652458
0.283 0.243444444444444 0.12 0.999999508022599
0.284 0.243444444444444 0.12 0.99999950639274
0.285 0.243444444444444 0.12 0.999999504762881
0.286 0.243444444444444 0.12 0.999999503133022
0.287 0.243444444444444 0.12 0.999999501503163
0.288 0.243444444444444 0.12 0.999999499873304
0.289 0.243444444444444 0.12 0.999999498243444
0.29 0.243444444444444 0.12 0.999999496613585
0.291 0.243444444444444 0.12 0.999999494983726
0.292 0.243444444444444 0.12 0.999999493353867
0.293 0.243444444444444 0.12 0.999999491724008
0.294 0.243444444444444 0.12 0.999999490094149
0.295 0.243444444444444 0.12 0.99999948846429
0.296 0.243444444444444 0.12 0.999999486834431
0.297 0.243444444444444 0.12 0.999999485204572
0.298 0.243444444444444 0.12 0.999999483574713
0.299 0.243444444444444 0.12 0.999999481944854
0.3 0.243444444444444 0.12 0.999999480314995
0.301 0.243444444444444 0.12 0.999999478685136
0.302 0.243444444444444 0.12 0.999999477055277
0.303 0.243444444444444 0.12 0.999999475425418
0.304 0.288606242928588 0.16 0.999999473795559
0.305 0.243444444444444 0.16 0.9999994721657
0.306 0.243444444444444 0.16 0.999999470414427
0.307 0.243444444444444 0.16 0.999999468456364
0.308 0.243444444444444 0.16 0.999999466498317
0.309 0.243444444444444 0.16 0.999999464625654
0.31 0.243444444444444 0.16 0.999999462752985
0.311 0.243444444444444 0.16 0.999999460880317
0.312 0.243444444444444 0.16 0.999999459007648
0.313 0.243444444444444 0.16 0.999999457134979
0.314 0.243444444444444 0.16 0.99999945526231
0.315 0.243444444444444 0.16 0.999999453389641
0.316 0.243444444444444 0.16 0.999999451516973
0.317 0.243444444444444 0.16 0.999999449644304
0.318 0.243444444444444 0.16 0.999999447771635
0.319 0.243444444444444 0.16 0.999999445898966
0.32 0.243444444444444 0.16 0.999999444026297
0.321 0.243444444444444 0.16 0.999999442153629
0.322 0.243444444444444 0.16 0.99999944028096
0.323 0.243444444444444 0.16 0.999999438408291
0.324 0.243444444444444 0.16 0.999999436535622
0.325 0.243444444444444 0.16 0.999999434662953
0.326 0.243444444444444 0.16 0.999999432790285
0.327 0.243444444444444 0.16 0.999999430917616
0.328 0.243444444444444 0.16 0.999999429044947
0.329 0.243444444444444 0.16 0.999999427172278
0.33 0.243444444444444 0.16 0.999999425299609
0.331 0.243444444444444 0.16 0.999999423426941
0.332 0.243444444444444 0.16 0.999999421554272
0.333 0.243444444444444 0.16 0.999999419681603
0.334 0.243444444444444 0.12 0.999999417808934
0.335 0.243444444444444 0.12 0.999999415936265
0.336 0.243444444444444 0.12 0.999999414185009
0.337 0.243444444444444 0.12 0.999999412555158
0.338 0.243444444444444 0.12 0.999999410925299
0.339 0.243444444444444 0.12 0.99999940929544
0.34 0.243444444444444 0.12 0.999999407665581
0.341 0.243444444444444 0.12 0.999999406035722
0.342 0.243444444444444 0.12 0.999999404405863
0.343 0.243444444444444 0.12 0.999999402776004
0.344 0.243444444444444 0.12 0.999999401146145
0.345 0.243444444444444 0.12 0.999999399516286
0.346 0.243444444444444 0.12 0.999999397886427
0.347 0.243444444444444 0.12 0.999999396256568
0.348 0.243444444444444 0.12 0.999999394626709
0.349 0.243444444444444 0.12 0.99999939299685
0.35 0.243444444444444 0.12 0.999999391366991
0.351 0.243444444444444 0.12 0.999999389737132
0.352 0.243444444444444 0.12 0.999999388107273
0.353 0.243444444444444 0.12 0.999999386477414
0.354 0.243444444444444 0.12 0.999999384847555
0.355 0.243444444444444 0.12 0.999999383217696
0.356 0.243444444444444 0.12 0.999999381587837
0.357 0.243444444444444 0.12 0.999999379957978
0.358 0.243444444444444 0.12 0.999999378328119
0.359 0.243444444444444 0.12 0.99999937669826
0.36 0.243444444444444 0.12 0.999999375068401
0.361 0.243444444444444 0.12 0.999999373438542
0.362 0.243444444444444 0.12 0.999999371808683
0.363 0.243444444444444 0.12 0.999999370178824
0.364 0.287104848477127 0.0019999999999999 0.999999368548965
0.365 0.288138261428611 0.16 0.999999366919106
0.366 0.243444444444444 0.16 0.999999365645532
0.367 0.243444444444444 0.16 0.999999364167971
0.368 0.243444444444444 0.16 0.999999362128228
0.369 0.243444444444444 0.16 0.999999360171073
0.37 0.243444444444444 0.16 0.99999935829841
0.371 0.243444444444444 0.16 0.999999356425742
0.372 0.243444444444444 0.16 0.999999354553073
0.373 0.243444444444444 0.16 0.999999352680404
0.374 0.243444444444444 0.16 0.999999350807735
0.375 0.243444444444444 0.16 0.999999348935067
0.376 0.243444444444444 0.16 0.999999347062398
0.377 0.243444444444444 0.16 0.999999345189729
0.378 0.243444444444444 0.16 0.999999343317061
0.379 0.243444444444444 0.16 0.999999341444392
0.38 0.243444444444444 0.16 0.999999339571723
0.381 0.243444444444444 0.16 0.999999337699055
0.382 0.243444444444444 0.16 0.999999335826386
0.383 0.243444444444444 0.16 0.999999333953717
0.384 0.243444444444444 0.16 0.999999332081049
0.385 0.243444444444444 0.16 0.99999933020838
0.386 0.243444444444444 0.16 0.999999328335711
0.387 0.243444444444444 0.16 0.999999326463043
0.388 0.243444444444444 0.16 0.999999324590374
0.389 0.243444444444444 0.16 0.999999322717705
0.39 0.243444444444444 0.16 0.999999320845037
0.391 0.243444444444444 0.16 0.999999318972368
0.392 0.243444444444444 0.16 0.999999317099699
0.393 0.243444444444444 0.16 0.99999931522703
0.394 0.243444444444444 0.16 0.999999313354362
0.395 0.243444444444444 0.12 0.999999311481693
0.396 0.243444444444444 0.12 0.999999309609024
0.397 0.243444444444444 0.12 0.999999307857768
0.398 0.243444444444444 0.12 0.999999306227917
0.399 0.243444444444444 0.12 0.999999304598059
0.4 0.243444444444444 0.12 0.9999993029682
0.401 0.243444444444444 0.12 0.999999301338341
0.402 0.243444444444444 0.12 0.999999299708482
0.403 0.243444444444444 0.12 0.999999298078623
0.404 0.243444444444444 0.12 0.999999296448764
0.405 0.243444444444444 0.12 0.999999294818905
0.406 0.243444444444444 0.12 0.999999293189046
0.407 0.243444444444444 0.12 0.999999291559187
0.408 0.243444444444444 0.12 0.999999289929328
0.409 0.243444444444444 0.12 0.999999288299469
0.41 0.243444444444444 0.12 0.99999928666961
0.411 0.243444444444444 0.12 0.999999285039752
0.412 0.243444444444444 0.12 0.999999283409893
0.413 0.243444444444444 0.12 0.999999281780034
0.414 0.243444444444444 0.12 0.999999280150175
0.415 0.243444444444444 0.12 0.999999278520316
0.416 0.243444444444444 0.12 0.999999276890457
0.417 0.243444444444444 0.12 0.999999275260598
0.418 0.243444444444444 0.12 0.999999273630739
0.419 0.243444444444444 0.12 0.99999927200088
0.42 0.243444444444444 0.12 0.999999270371021
0.421 0.243444444444444 0.12 0.999999268741162
0.422 0.243444444444444 0.12 0.999999267111303
0.423 0.243444444444444 0.12 0.999999265481445
0.424 0.243444444444444 0.12 0.999999263851586
0.425 0.288731232517627 0.16 0.999999262221727
0.426 0.243444444444444 0.16 0.999999260591868
0.427 0.243444444444444 0.16 0.999999258840595
0.428 0.243444444444444 0.16 0.999999256882296
0.429 0.243444444444444 0.16 0.999999254924012
0.43 0.243444444444444 0.16 0.99999925305135
0.431 0.243444444444444 0.16 0.999999251178682
0.432 0.243444444444444 0.16 0.999999249306013
0.433 0.243444444444444 0.16 0.999999247433344
0.434 0.243444444444444 0.16 0.999999245560676
0.435 0.243444444444444 0.16 0.999999243688007
0.436 0.243444444444444 0.16 0.999999241815339
0.437 0.243444444444444 0.16 0.99999923994267
0.438 0.243444444444444 0.16 0.999999238070002
0.439 0.243444444444444 0.16 0.999999236197333
0.44 0.243444444444444 0.16 0.999999234324664
0.441 0.243444444444444 0.16 0.999999232451996
0.442 0.243444444444444 0.16 0.999999230579327
0.443 0.243444444444444 0.16 0.999999228706659
0.444 0.243444444444444 0.16 0.99999922683399
0.445 0.243444444444444 0.16 0.999999224961322
0.446 0.243444444444444 0.16 0.999999223088653
0.447 0.243444444444444 0.16 0.999999221215984
0.448 0.243444444444444 0.16 0.999999219343316
0.449 0.243444444444444 0.16 0.999999217470647
0.45 0.243444444444444 0.16 0.999999215597979
0.451 0.243444444444444 0.16 0.99999921372531
0.452 0.243444444444444 0.16 0.999999211852642
0.453 0.243444444444444 0.16 0.999999209979973
0.454 0.243444444444444 0.16 0.999999208107304
0.455 0.243444444444444 0.12 0.999999206234636
0.456 0.243444444444444 0.12 0.999999204361967
0.457 0.243444444444444 0.12 0.999999202610711
0.458 0.243444444444444 0.12 0.99999920098086
0.459 0.243444444444444 0.12 0.999999199351002
0.46 0.243444444444444 0.12 0.999999197721143
0.461 0.243444444444444 0.12 0.999999196091284
0.462 0.243444444444444 0.12 0.999999194461425
0.463 0.243444444444444 0.12 0.999999192831566
0.464 0.243444444444444 0.12 0.999999191201708
0.465 0.243444444444444 0.12 0.999999189571849
0.466 0.243444444444444 0.12 0.99999918794199
0.467 0.243444444444444 0.12 0.999999186312131
0.468 0.243444444444444 0.12 0.999999184682272
0.469 0.243444444444444 0.12 0.999999183052414
0.47 0.243444444444444 0.12 0.999999181422555
0.471 0.243444444444444 0.12 0.999999179792696
0.472 0.243444444444444 0.12 0.999999178162837
0.473 0.243444444444444 0.12 0.999999176532978
0.474 0.243444444444444 0.12 0.99999917490312
0.475 0.243444444444444 0.12 0.999999173273261
0.476 0.243444444444444 0.12 0.999999171643402
0.477 0.243444444444444 0.12 0.999999170013543
0.478 0.243444444444444 0.12 0.999999168383684
0.479 0.243444444444444 0.12 0.999999166753826
0.48 0.243444444444444 0.12 0.999999165123967
0.481 0.243444444444444 0.12 0.999999163494108
0.482 0.243444444444444 0.12 0.999999161864249
0.483 0.243444444444444 0.12 0.99999916023439
0.484 0.243444444444444 0.12 0.999999158604532
0.485 0.288697015339003 0.16 0.999999156974673
0.486 0.243444444444444 0.16 0.999999155344814
0.487 0.243444444444444 0.16 0.999999153593541
0.488 0.243444444444444 0.16 0.999999151635307
0.489 0.243444444444444 0.16 0.999999149677088
0.49 0.243444444444444 0.16 0.999999147804426
0.491 0.243444444444444 0.16 0.999999145931758
0.492 0.243444444444444 0.16 0.999999144059089
0.493 0.243444444444444 0.16 0.999999142186421
0.494 0.243444444444444 0.16 0.999999140313752
0.495 0.243444444444444 0.16 0.999999138441084
0.496 0.243444444444444 0.16 0.999999136568416
0.497 0.243444444444444 0.16 0.999999134695747
0.498 0.243444444444444 0.16 0.999999132823079
0.499 0.243444444444444 0.16 0.99999913095041
0.5 0.243444444444444 0.16 0.999999129077742
0.501 0.243444444444444 0.16 0.999999127205073
0.502 0.243444444444444 0.16 0.999999125332405
0.503 0.243444444444444 0.16 0.999999123459736
0.504 0.243444444444444 0.16 0.999999121587068
0.505 0.243444444444444 0.16 0.999999119714399
0.506 0.243444444444444 0.16 0.999999117841731
0.507 0.243444444444444 0.16 0.999999115969062
0.508 0.243444444444444 0.16 0.999999114096394
0.509 0.243444444444444 0.16 0.999999112223726
0.51 0.243444444444444 0.16 0.999999110351057
0.511 0.243444444444444 0.16 0.999999108478389
0.512 0.243444444444444 0.16 0.99999910660572
0.513 0.243444444444444 0.16 0.999999104733052
0.514 0.243444444444444 0.16 0.999999102860383
0.515 0.243444444444444 0.12 0.999999100987715
0.516 0.243444444444444 0.12 0.999999099115046
0.517 0.243444444444444 0.12 0.999999097363791
0.518 0.243444444444444 0.12 0.99999909573394
0.519 0.243444444444444 0.12 0.999999094104081
0.52 0.243444444444444 0.12 0.999999092474222
0.521 0.243444444444444 0.12 0.999999090844364
0.522 0.243444444444444 0.12 0.999999089214505
0.523 0.243444444444444 0.12 0.999999087584646
0.524 0.243444444444444 0.12 0.999999085954788
0.525 0.243444444444444 0.12 0.999999084324929
0.526 0.243444444444444 0.12 0.99999908269507
0.527 0.243444444444444 0.12 0.999999081065212
0.528 0.243444444444444 0.12 0.999999079435353
0.529 0.243444444444444 0.12 0.999999077805494
0.53 0.243444444444444 0.12 0.999999076175635
0.531 0.243444444444444 0.12 0.999999074545777
0.532 0.243444444444444 0.12 0.999999072915918
0.533 0.243444444444444 0.12 0.999999071286059
0.534 0.243444444444444 0.12 0.999999069656201
0.535 0.243444444444444 0.12 0.999999068026342
0.536 0.243444444444444 0.12 0.999999066396483
0.537 0.243444444444444 0.12 0.999999064766625
0.538 0.243444444444444 0.12 0.999999063136766
0.539 0.243444444444444 0.12 0.999999061506907
0.54 0.243444444444444 0.12 0.999999059877049
0.541 0.243444444444444 0.12 0.99999905824719
0.542 0.243444444444444 0.12 0.999999056617331
0.543 0.243444444444444 0.12 0.999999054987472
0.544 0.243444444444444 0.12 0.999999053357614
0.545 0.288718785963257 0.16 0.999999051727755
0.546 0.243444444444444 0.16 0.999999050097896
0.547 0.243444444444444 0.16 0.999999048346624
0.548 0.243444444444444 0.16 0.999999046388349
0.549 0.243444444444444 0.16 0.999999044430089
0.55 0.243444444444444 0.16 0.999999042557427
0.551 0.243444444444444 0.16 0.999999040684758
0.552 0.243444444444444 0.16 0.99999903881209
0.553 0.243444444444444 0.16 0.999999036939422
0.554 0.243444444444444 0.16 0.999999035066753
0.555 0.243444444444444 0.16 0.999999033194085
0.556 0.243444444444444 0.16 0.999999031321417
0.557 0.243444444444444 0.16 0.999999029448748
0.558 0.243444444444444 0.16 0.99999902757608
0.559 0.243444444444444 0.16 0.999999025703412
0.56 0.243444444444444 0.16 0.999999023830743
0.561 0.243444444444444 0.16 0.999999021958075
0.562 0.243444444444444 0.16 0.999999020085407
0.563 0.243444444444444 0.16 0.999999018212738
0.564 0.243444444444444 0.16 0.99999901634007
0.565 0.243444444444444 0.16 0.999999014467401
0.566 0.243444444444444 0.16 0.999999012594733
0.567 0.243444444444444 0.16 0.999999010722065
0.568 0.243444444444444 0.16 0.999999008849396
0.569 0.243444444444444 0.16 0.999999006976728
0.57 0.243444444444444 0.16 0.99999900510406
0.571 0.243444444444444 0.16 0.999999003231391
0.572 0.243444444444444 0.16 0.999999001358723
0.573 0.243444444444444 0.16 0.999998999486055
0.574 0.243444444444444 0.16 0.999998997613386
0.575 0.243444444444444 0.12 0.999998995740718
0.576 0.243444444444444 0.12 0.99999899386805
0.577 0.243444444444444 0.12 0.999998992116794
0.578 0.243444444444444 0.12 0.999998990486943
0.579 0.243444444444444 0.12 0.999998988857085
0.58 0.243444444444444 0.12 0.999998987227226
0.581 0.243444444444444 0.12 0.999998985597367
0.582 0.243444444444444 0.12 0.999998983967509
